Name,Country,Gender,Division,Swim,Bike,Run,Overall
"Sise, Joseph",USA,Male,M50-54,73.58333333333333,400.5833333333333,386.76666666666665,890.1166666666667
"Johnston, Chad",USA,Male,M40-44,91.41666666666667,392.21666666666664,381.45,890.1666666666666
"Kintz, Bob",USA,Male,M55-59,82.41666666666667,382.8666666666667,403.8833333333333,890.5166666666667
"Walsh, Sean",USA,Male,M40-44,77.06666666666666,394.68333333333334,394.76666666666665,890.8666666666667
"Branton, Ben",USA,Male,M50-54,76.73333333333333,430.93333333333334,362.1333333333333,890.9666666666667
"Davis, Taz Elizabeth",USA,Female,F50-54,104.25,418.8833333333333,329.71666666666664,891.1666666666666
"Modolo, Karly",CAN,Female,F18-24,76.78333333333333,406.5833333333333,393.6166666666667,891.2166666666667
"Bridgham, Gail",USA,Female,F55-59,88.55,426.6666666666667,351.96666666666664,891.4833333333333
"Mahn, Mike",USA,Male,M50-54,80.33333333333333,415.23333333333335,372.4166666666667,891.55
"Ferrell, Jody",USA,Male,M45-49,106.08333333333333,448.5,320.71666666666664,891.5666666666667
"Landreneau, Tiffany",USA,Female,F45-49,91.33333333333333,431.56666666666666,342.26666666666665,891.8
"Florek, Jerzy",USA,Male,M55-59,86.26666666666667,424.5,342.1166666666667,891.8166666666667
"Groffsky, Jeffrey",USA,Male,M55-59,75.88333333333334,417.73333333333335,372.3333333333333,892.2
"Erwin, Steve",USA,Male,M50-54,82.26666666666667,378.4,411.3666666666667,892.4333333333333
"Meuse, Lori",USA,Female,F40-44,94.9,427.68333333333334,337.01666666666665,892.5166666666667
"Dumas, Julia",USA,Female,F25-29,83.33333333333333,402.73333333333335,381.1666666666667,892.5666666666667
"McPherson, Robert",USA,Male,M45-49,80.9,411.1166666666667,373.55,892.85
"Duda, Ruthann",USA,Female,F50-54,104.16666666666667,418.55,334.98333333333335,893.0666666666667
"Phelps, Tyler",USA,Male,M30-34,84.33333333333333,387.1,395.48333333333335,893.2166666666667
"Tineo, Nicole",USA,Female,F35-39,85.73333333333333,423.56666666666666,363.78333333333336,894.0166666666667
"Budd, Dennis",USA,Male,M65-69,90.63333333333334,407,373.01666666666665,894.8833333333333
"Pope, James",USA,Male,M45-49,111.45,399.95,362.55,894.9333333333333
"Bryant, Steve",USA,Male,M50-54,94.86666666666666,418.1333333333333,356.65,895.3833333333333
"Watkins, Billy",USA,Male,M35-39,88.56666666666666,367.6333333333333,413,895.9666666666667
"Sy, Steven",PHL,Male,M50-54,88.08333333333333,383.8,396.78333333333336,896.0333333333333
"Pleitez, Saray",USA,Female,F30-34,93.41666666666667,403.73333333333335,365.6166666666667,896.1833333333333
"Gibbons, Robert",USA,Male,M55-59,70.26666666666667,375.5,431.8833333333333,896.35
"Moon, James",USA,Male,M55-59,102.81666666666666,425.73333333333335,346.6,896.3666666666667
"Jennings, Travis",USA,Male,M50-54,90.16666666666667,424.3,347.4,896.5333333333333
"Gines, Kris",USA,Female,F55-59,75.05,408.48333333333335,398.4,896.6333333333333
"Roberts, Marietta",USA,Female,F45-49,88.61666666666666,399.3833333333333,388.96666666666664,896.6833333333333
"Grossman, Barry",USA,Male,M50-54,81.9,409.1333333333333,372,896.7333333333333
"Trotman, Gerald",USA,Male,M45-49,114.83333333333333,409.1333333333333,346.1333333333333,896.9
"McCracken, Sara",USA,Female,F40-44,83.81666666666666,421,364.21666666666664,897.15
"James, Melissa",USA,Female,F35-39,99.81666666666666,445.45,323.4,897.3
"Caspers, Mark",USA,Male,M55-59,77.36666666666666,403.8833333333333,387.01666666666665,897.55
"Riley, Chris",USA,Male,M45-49,82.46666666666667,377.96666666666664,412.6,897.5833333333334
"Ratliff, Ben",USA,Male,M45-49,76.26666666666667,374.21666666666664,430.6333333333333,898.2166666666667
"Gentry, Robby",USA,Male,M40-44,71.9,383.8666666666667,420.95,898.2833333333333
"Diamond, Chelsea",USA,Female,F25-29,68.18333333333334,410.9,390.56666666666666,898.9833333333333
"Hornsby, William",USA,Male,M40-44,83.26666666666667,388.56666666666666,400.3666666666667,899.35
"Chang, Fonglong",USA,Male,M55-59,102.48333333333333,428.81666666666666,336.93333333333334,899.4
"Olsen, Cande",USA,Female,F65-69,87.16666666666667,414.93333333333334,380.51666666666665,899.4166666666666
"Hudgins, Mike",USA,Male,M55-59,85.86666666666666,384.3,403.3833333333333,899.45
"Schonsheck, Theodore",USA,Male,M35-39,89.95,389.6666666666667,395.51666666666665,900.1166666666667
"Baltazar, Gonzalo",PHL,Male,M40-44,92.41666666666667,412.45,367.8833333333333,900.5666666666667
"Boston, David",USA,Male,M55-59,97.86666666666666,428.6333333333333,352.8333333333333,900.5833333333334
"McDaniel, Nicholas",USA,Male,M25-29,100.13333333333334,390.03333333333336,384.78333333333336,901.2833333333333
"Wada, Toshinao",JPN,Male,M40-44,98.08333333333333,393.31666666666666,390.46666666666664,901.3833333333333
"Prasatthong, Dan",USA,Male,M50-54,92.96666666666667,403.35,388.55,901.7
"Benares, Roselle Angela",PHL,Female,F35-39,83.75,425,366.9166666666667,901.75
"Parker, Emily",USA,Female,F30-34,79.2,406.1,393.0833333333333,901.8666666666667
"Pierce, Gene",USA,Male,M50-54,90.71666666666667,388.31666666666666,399.95,902.1
"Mars, Robert",USA,Male,M55-59,89.48333333333333,364.1,427.2,902.1166666666667
"Dupree, Tim",USA,Male,M30-34,83.75,374.93333333333334,420.65,902.25
"Iver, Leeza",USA,Female,F30-34,97.48333333333333,425.4,357.4,902.2833333333333
"Hargrave, Kevin",USA,Male,M50-54,93.01666666666667,433.03333333333336,350.81666666666666,902.55
"Maasen, Cameron",USA,Male,M30-34,116.76666666666667,404.1333333333333,358.25,903.3833333333333
"Benavides, Patricia",PER,Female,F55-59,77.26666666666667,431.6166666666667,375.23333333333335,904.1333333333333
"Fustok, Abdel K",USA,Male,M75-79,103.41666666666667,409.9166666666667,369.5833333333333,904.9
"Wells, David",USA,Male,M30-34,109.03333333333333,460.1666666666667,313.2,905
"Biddle, Brad",USA,Male,M45-49,89.76666666666667,382.3333333333333,413.96666666666664,905.7833333333333
"Hamm, Chris",USA,Male,M35-39,79.66666666666667,440.71666666666664,356.15,905.85
"Fasold, Kyle",USA,Male,M45-49,82.65,426.6666666666667,365.1666666666667,905.95
"Leviner, James",USA,Male,M40-44,93.38333333333334,424,369.8833333333333,906.75
"Etienne, Albert",USA,Male,M45-49,95.3,400.43333333333334,381.6,906.8666666666667
"Geuy, Randall",USA,Male,M45-49,78.21666666666667,396.3666666666667,401.9166666666667,906.95
"Silva, Romullo Tadeu",USA,Male,M35-39,83.16666666666667,421.8666666666667,381.75,907.2166666666667
"Collett, Michael",USA,Male,M18-24,81.7,420.28333333333336,379.5,907.5833333333334
"Miller, Carl",USA,Male,M60-64,80.13333333333334,422.51666666666665,380.25,907.6166666666667
"Buck, Reginald",USA,Male,M40-44,80.81666666666666,362.6333333333333,440.8833333333333,907.8
"Borland, Paul",USA,Male,M45-49,91.61666666666666,391.0833333333333,396.3,908
"Goulbourne, Shaun",GBR,Male,M45-49,113.88333333333334,435.8666666666667,341.26666666666665,908.1666666666666
"Orrico, Tony",USA,Male,M45-49,83,384.3333333333333,421.01666666666665,908.25
"Kittelson, Noah",USA,Male,M25-29,71.88333333333334,501.78333333333336,318.93333333333334,908.4333333333333
"Tomonari, Noboru",JPN,Male,M55-59,83.83333333333333,427.96666666666664,369.1666666666667,908.5333333333333
"Tomasini, Steven",USA,Male,M45-49,84.91666666666667,419.46666666666664,379.8833333333333,908.5333333333333
"Orr, Jim",USA,Male,M60-64,79,398.1166666666667,414,908.85
"Hess, James",USA,Male,M40-44,85.01666666666667,408.31666666666666,381.76666666666665,908.9666666666667
"Davies, Jason",CAN,Male,M35-39,89.41666666666667,445.78333333333336,346.05,909.05
"Altman, Lawrence",USA,Male,M50-54,82.98333333333333,367.6166666666667,435.03333333333336,909.1166666666667
"Gaczkowski, Steve",USA,Male,M40-44,90.71666666666667,466.6166666666667,324.0833333333333,909.4333333333333
"Heinz, Rhonda",USA,Female,F50-54,86.46666666666667,412.8833333333333,393.76666666666665,909.65
"Dietz, Robert",USA,Male,M55-59,101.6,420.21666666666664,363.2,910.0166666666667
"Fontenot, Jessica",USA,Female,F30-34,73.36666666666666,408.6,407.5833333333333,910.0166666666667
"Martin, Joseph",USA,Male,M35-39,89.85,395.1333333333333,402.78333333333336,910.3
"Wolter, Lindsie",USA,Female,F35-39,86.4,420.95,371.78333333333336,910.3833333333333
"Lukow, John",USA,Male,M50-54,62.3,427.75,399.78333333333336,911.3
"Grooms, Barbara",USA,Female,F45-49,74.35,400.25,409.25,911.5666666666667
"Chang, Peter",USA,Male,M25-29,90.45,427.4166666666667,368.73333333333335,911.6333333333333
"Smeal, Ben",AUS,Male,M45-49,96.41666666666667,412.51666666666665,376.3666666666667,911.6666666666666
"Rathner, Russell",USA,Male,M30-34,81.03333333333333,408.5,392.2,911.7333333333333
"Wilczynski, Amanda",USA,Female,F40-44,81.71666666666667,406.85,403.2,911.7333333333333
"Wilczynski, Joseph",USA,Male,M50-54,79.43333333333334,406.95,403.2,911.7333333333333
"Cunningham, Sara",USA,Female,F35-39,81.1,408.5,392.21666666666664,911.8166666666667
"Reyes, Dorian",USA,Male,M30-34,101.46666666666667,424.4166666666667,356.1,912
"Anderson, Lyndsey",USA,Female,F30-34,89.08333333333333,428.03333333333336,377.31666666666666,912.2
"Hudson, Maggie",USA,Female,F60-64,97.66666666666667,416.98333333333335,371.55,912.4333333333333
"Jue, Bruce",USA,Male,M35-39,94.5,421.3,381.15,913.0666666666667
"Carver, Vicki",USA,Female,F45-49,82.31666666666666,387.85,421.23333333333335,913.4
"Dela Cruz, Alberto",USA,Male,M50-54,78.31666666666666,414.6666666666667,394.8,913.4666666666667
"Ross, Khierstyn",CAN,Female,F30-34,87.36666666666666,476.81666666666666,327.4,914.0166666666667
"Mortensen, Landon",USA,Male,M35-39,76.41666666666667,431.1333333333333,372.71666666666664,914.0166666666667
"Halas, Mike",USA,Male,M35-39,89.66666666666667,459.55,347.03333333333336,914.3333333333334
"Tomchin, Shannon",USA,Female,F40-44,91.96666666666667,387.7,400.45,915.1666666666666
"Henkel, Niki",USA,Female,F45-49,84.36666666666666,434.6,379.9,915.9
"Reahm, Kendall",USA,Male,M40-44,84.65,382.31666666666666,428.26666666666665,916
"Fredricksen, Billy",USA,Male,M35-39,83.11666666666666,381.73333333333335,428.0833333333333,916.2
"Howell, Owen",USA,Male,M50-54,82.51666666666667,388.35,423.5,916.7166666666667
"Lamb, Patrick",USA,Male,M25-29,102.7,439.3666666666667,348.28333333333336,916.8333333333334
"Rodenbeck, Myshel",USA,Female,F30-34,76.66666666666667,440.1166666666667,378.51666666666665,916.95
"Wagner, Kelly",USA,Female,F45-49,81.88333333333334,417.85,395.81666666666666,916.9666666666667
"Cumings, Don",USA,Male,M55-59,84.33333333333333,360.5,451.35,917.3333333333334
"Bradshaw, James",USA,Male,M45-49,94.31666666666666,442.6166666666667,344.76666666666665,917.3833333333333
"Hanson, William",USA,Male,M50-54,113.36666666666666,417.5833333333333,351.78333333333336,917.3833333333333
"Hamilton, Kristen",USA,Female,F30-34,62.233333333333334,439.6666666666667,394.05,917.3833333333333
"Goodwin, Daniel",USA,Male,M35-39,92.45,448.6333333333333,348.65,917.4333333333333
"Donnelly, Gerard",USA,Male,M55-59,88.18333333333334,425.6,375.56666666666666,917.5833333333334
"Laatsch, Danielle",USA,Female,F40-44,101.23333333333333,441,355.7,917.6833333333333
"Fajardo, Hector",USA,Male,M35-39,81.95,431.8333333333333,383.21666666666664,917.7166666666667
"Flint, Robert",USA,Male,M65-69,78.58333333333333,374.18333333333334,448.21666666666664,917.9333333333333
"Holtz, Marian",USA,Female,F50-54,94.81666666666666,405.6166666666667,387.23333333333335,918.4333333333333
"Tumlin, Stacie",USA,Female,F40-44,78.05,407.75,412.28333333333336,918.45
"Small, Theresa",AUS,Female,F45-49,86.6,469.45,335.28333333333336,918.8666666666667
"Cashion, Ted",USA,Male,M60-64,101.46666666666667,405.6166666666667,377.0833333333333,918.8833333333333
"Godwin, Peyton",USA,Male,M50-54,86.96666666666667,425.51666666666665,381.1,918.9
"Hinton, Dustin",USA,Male,M35-39,83.73333333333333,382.45,433.53333333333336,918.9166666666666
"Henry, Keith",CAN,Male,M60-64,80.7,402.3666666666667,416.3,919.75
"Server, Scott",USA,Male,M50-54,76.66666666666667,384.93333333333334,434.93333333333334,919.95
"Hedrick, Nicole",USA,Female,F30-34,97.26666666666667,449.05,354.1166666666667,920.7666666666667
"Oconnell, Daniel",USA,Male,M70-74,78.63333333333334,435.43333333333334,384.5,921.25
"Harrmann, Bill",USA,Male,M50-54,75.51666666666667,384.6666666666667,426.03333333333336,922
"Zingarelli, Mary",USA,Female,F30-34,86.35,426.35,386.56666666666666,922.1
"Morin, Shawn",USA,Male,M45-49,107.33333333333333,431.81666666666666,362.51666666666665,922.3666666666667
"Harcke, Joanne",USA,Female,F50-54,107.03333333333333,447.1166666666667,342.3666666666667,922.7666666666667
"Elliott, Linda",USA,Female,F50-54,84.61666666666666,425.05,384.26666666666665,922.8333333333334
"Naikavde, Yuvraj",IND,Male,M30-34,105.03333333333333,409.75,385.31666666666666,922.9166666666666
"Moore, Andrea",USA,Female,F50-54,123.45,440.8833333333333,335.76666666666665,923.4666666666667
"Mills, Greg",USA,Male,M40-44,101.41666666666667,411.46666666666664,387.56666666666666,924.05
"Wooldridge, Carol",USA,Female,F50-54,104.28333333333333,399.28333333333336,390.53333333333336,924.1
"Tucker, Eva",ESP,Female,F50-54,82.78333333333333,432.71666666666664,376.5833333333333,924.2666666666667
"Forat, Michel",MEX,Male,M40-44,87.55,380.6666666666667,428.8333333333333,924.9166666666666
"Haryanto, John",BEL,Male,M45-49,64.3,336.9166666666667,476.96666666666664,924.9166666666666
"Simmons, Trudy",USA,Female,F45-49,97.3,423.71666666666664,381.6,925.1833333333333
"Dowd, Kenn",USA,Male,M55-59,67.96666666666667,400.8333333333333,437.76666666666665,925.2166666666667
"Medlin, Tommy",USA,Male,M50-54,91.26666666666667,406.98333333333335,394.43333333333334,925.25
"Chandler, Jennifer",USA,Female,F35-39,103.23333333333333,436.26666666666665,364.53333333333336,925.3
"Wright, Dennis",USA,Male,M40-44,77.9,427.05,391.98333333333335,925.5166666666667
"Chua, Mercedes",PHL,Female,F30-34,91.9,401.8,395.8333333333333,925.5666666666667
"Salas, Cesar",PER,Male,M45-49,91.4,442.28333333333336,368.5833333333333,926
"Paddock, Randy",USA,Male,M60-64,102.68333333333334,428.01666666666665,368.95,926.05
"Magnarelli, Angela",USA,Female,F35-39,107.15,434.55,359.76666666666665,926.0666666666667
"Metsky, Sarah",USA,Female,F30-34,82.55,428.55,392.1333333333333,926.1333333333333
"Wellhausen, Tyler",USA,Male,M35-39,86.83333333333333,408.8833333333333,399.85,926.2166666666667
"Petersen, Gabrielle",USA,Female,F35-39,82.33333333333333,438.5,380.5,926.3166666666667
"Barwick, John",USA,Male,M65-69,86.95,431.96666666666664,374.35,926.4166666666666
"Burkett, James",USA,Male,M40-44,79.95,399.6666666666667,405.81666666666666,926.4333333333333
"Draaisma, David",USA,Male,M50-54,63,399.56666666666666,440.3,926.45
"Ogrady, Patrick",USA,Male,M40-44,90.28333333333333,376.25,435.6,926.9666666666667
"Arn, Clifford",USA,Male,M60-64,94.88333333333334,403,408.26666666666665,927.3666666666667
"Domian, Catherine",USA,Female,F45-49,102.81666666666666,443.9,364.43333333333334,927.5
"Erskin, Brent",USA,Male,M30-34,88.71666666666667,408.35,400.5833333333333,927.5166666666667
"Crouch, Nelson",USA,Male,M60-64,78.28333333333333,395.7,426.5833333333333,927.55
"Cohen, Michael",USA,Male,M50-54,81.53333333333333,380.15,426.6,928.05
"Edwards, Tahir",USA,Male,M30-34,81.4,502.01666666666665,325.8,928.1166666666667
"Lee, Jonathan",USA,Male,M35-39,84.2,466.3333333333333,352.8333333333333,928.2166666666667
"McDonnell, John",USA,Male,M30-34,107.06666666666666,465.5,330.25,928.3333333333334
"Fagan, Brooklyn",USA,Female,F35-39,86.15,485.73333333333335,330.25,928.3333333333334
"Pearson, David",USA,Male,M55-59,95.55,400.43333333333334,410.1166666666667,928.3833333333333
"Kahn, Robyn",USA,Female,F50-54,76.25,413.6333333333333,411.1333333333333,928.5
"Grubaugh, David",USA,Male,M50-54,90.6,390.6166666666667,411.15,928.6
"Dixon, Janet",USA,Female,F45-49,99.65,391.76666666666665,413.4,929.3333333333334
"Buchman, Andrew",USA,Male,M60-64,68.46666666666667,397.25,435.8666666666667,929.3666666666667
"Barrantes, Karen",CRI,Female,F35-39,87.7,465.9,350.2,929.5333333333333
"Morris, Liamarie",USA,Female,F50-54,98.48333333333333,418.75,389.21666666666664,929.8166666666667
"Beasley, Amie",USA,Female,F40-44,97.35,423.73333333333335,386.95,929.8833333333333
"Johnson, Kristi",USA,Female,F40-44,90.08333333333333,407.56666666666666,405.6,930.7333333333333
"Moshiree, Baharak",IRN,Female,F40-44,76.71666666666667,484.68333333333334,343.9,930.7666666666667
"Tomes, Dave",USA,Male,M55-59,94.83333333333333,421.7,390.81666666666666,931.15
"De Leon, Chris",USA,Male,M18-24,99.7,486.15,321.51666666666665,931.3166666666667
"Stephens, Robin Rene",USA,Female,F45-49,90.68333333333334,481.5833333333333,333.76666666666665,931.5
"Rexroat-Casey, Lisa",USA,Female,F45-49,83.91666666666667,401.15,406.96666666666664,931.6666666666666
"Archbold, Samuel",USA,Male,M18-24,83.36666666666666,408.9,409.03333333333336,931.8333333333334
"Glenn, Bob",USA,Male,M65-69,95.91666666666667,398.4166666666667,417.01666666666665,932.1333333333333
"Hembree, Adrian",USA,Male,M40-44,76.06666666666666,338.3,500.53333333333336,932.15
"Roberts, Keith",USA,Male,M55-59,73.18333333333334,470.2,352.6,932.7
"Denning, Corey",USA,Male,M45-49,94.13333333333334,429.4166666666667,392.68333333333334,932.7166666666667
"Mooney, Jacob",USA,Male,M45-49,101.58333333333333,414.5,391.95,933.0166666666667
"Stockwell, Susan",USA,Female,F55-59,102.26666666666667,411.26666666666665,393.3,933.1666666666666
"Franke, Dave",CAN,Male,M50-54,102.23333333333333,417.98333333333335,386.8833333333333,933.2833333333333
"Villafarra, Troy",USA,Male,M50-54,93.15,469.43333333333334,340.43333333333334,933.3333333333334
"Dobbins, Rebecca",USA,Female,F30-34,110.28333333333333,428.35,370.78333333333336,933.55
"Pruett, William",USA,Male,M50-54,85.3,405.31666666666666,416.28333333333336,933.5666666666667
"Torda, Kellie",USA,Female,F35-39,85.76666666666667,453.6666666666667,369.26666666666665,933.8
"Hill, Patricia",USA,Female,F60-64,95.38333333333334,418,397.1333333333333,934.1833333333333
"Jacobs, Jay",USA,Male,M50-54,81.38333333333334,414.26666666666665,412.35,934.3166666666667
"Albright, Rhonda",USA,Female,F55-59,98.66666666666667,439.06666666666666,375,934.5333333333333
"Lewis, Taylor",USA,Female,F40-44,84.4,419.8,403.1666666666667,934.5333333333333
"Okada, Christopher",USA,Male,M30-34,95.33333333333333,425.75,391.6,934.6833333333333
"Abate, Robert",USA,Male,M50-54,82.88333333333334,369.8,458.03333333333336,935.2
"Porter, Robby",USA,Male,M40-44,80.7,402.31666666666666,432.3333333333333,935.55
"Steele, Stuart",GBR,Male,M40-44,66.08333333333333,450.18333333333334,393.05,935.65
"Smith, Stan",USA,Male,M50-54,87.43333333333334,423.1166666666667,398.1666666666667,936.0166666666667
"Urbi, Gamaliel",PHL,Male,M50-54,104.55,442.1666666666667,365.65,936.4166666666666
"Bretas De Alvarenga Carvalho, Diego",BRA,Male,M25-29,111.21666666666667,462.26666666666665,344.1666666666667,936.4666666666667
"Christiansen, Hunter",USA,Male,M30-34,79.81666666666666,431.98333333333335,402.68333333333334,936.5
"Pryor, Anita",USA,Female,F60-64,100.75,461.35,355.95,937.4333333333333
"Warren, Chris",USA,Male,M25-29,89.83333333333333,403.4166666666667,419.9166666666667,937.6333333333333
"Watkins, Cody",USA,Male,M35-39,87.6,413.3833333333333,405.1333333333333,938.0333333333333
"Hissong, Mike",USA,Male,M50-54,92.96666666666667,410.3,413.46666666666664,938.1333333333333
"McCubbins, Jimmy",USA,Male,M35-39,80.93333333333334,400.95,433.93333333333334,938.25
"Pratt, Kelly",USA,Female,F30-34,88.91666666666667,440.9166666666667,380.23333333333335,938.3333333333334
"Feld, Eric",USA,Male,M40-44,86.18333333333334,415.0833333333333,421.46666666666664,938.35
"Reroma, Pix",USA,Male,M40-44,95.21666666666667,403.6166666666667,399.8,938.6666666666666
"Weinbrandt, Richard",USA,Male,M70-74,76.83333333333333,429.1166666666667,411.81666666666666,938.7666666666667
"Cabatu, Emersonn",USA,Male,M40-44,103.88333333333334,413.3666666666667,389.28333333333336,939.1833333333333
"Redding, Mark",USA,Male,M50-54,87.7,459.43333333333334,360.31666666666666,939.2166666666667
"Koundourakis, Andy",USA,Male,M50-54,81.5,426.35,365.7,939.4333333333333
"Wigginton, Nick",USA,Male,M30-34,88.68333333333334,384.06666666666666,429.78333333333336,939.85
"Dillard, Michael",USA,Male,M55-59,88.61666666666666,409.3333333333333,410.15,939.9
"Rodrigues, Dennis",USA,Male,M50-54,101.1,425.28333333333336,380.7,940.75
"Siders, Christopher",USA,Male,M50-54,98.65,406.5833333333333,408.31666666666666,941.0333333333333
"Meyer, Charlie",USA,Male,M60-64,89.01666666666667,436.6,389.0833333333333,941.05
"Lie, Surya Wahana",IDN,Male,M45-49,82.33333333333333,451.45,381.6666666666667,941.55
"Freeman, Kimberly",USA,Female,F45-49,91.11666666666666,447.6333333333333,373.9166666666667,941.6333333333333
"Yates, Bobby",USA,Male,M45-49,82.83333333333333,409.5833333333333,428,941.6833333333333
"Ynclan, Brian",USA,Male,M40-44,98.05,450.1666666666667,369.25,941.8666666666667
"Doneyhue, Andreas",USA,Male,M45-49,102.28333333333333,417.9,392.48333333333335,941.9166666666666
"Wright, Malgorzata",USA,Female,F50-54,98.88333333333334,407.06666666666666,413.56666666666666,941.9833333333333
"Hebert, Jonathan",USA,Male,M40-44,85.35,372.05,455.73333333333335,942.0666666666667
"Porter, Jason",USA,Male,M45-49,85.45,444.6,387.1,942.1166666666667
"Goltz, Deirdre",USA,Female,F30-34,81.95,458.6166666666667,377.21666666666664,942.6666666666666
"Lane, Mark",USA,Male,M55-59,87.98333333333333,401.23333333333335,432.78333333333336,942.6833333333333
"McMichen, Joshua",USA,Male,M30-34,95.2,458.98333333333335,354.48333333333335,943.0833333333334
"Cates, Steven",USA,Male,M35-39,84.06666666666666,426.96666666666664,406.3666666666667,943.1666666666666
"Winter, James",USA,Male,M55-59,70.53333333333333,354.4,491.01666666666665,943.5
"Goldberg, Louis",USA,Male,M50-54,97.86666666666666,433.28333333333336,384.03333333333336,943.6666666666666
"Lai, Benson",USA,Male,M40-44,95.78333333333333,457.68333333333334,374.6666666666667,944.3166666666667
"Williams, Amy",USA,Female,F35-39,78.21666666666667,457.21666666666664,380.65,944.4833333333333
"Crawford, Dayna",USA,Female,F30-34,118.33333333333333,452.95,351.8,944.6333333333333
"Voska, Ned",USA,Male,M55-59,103.91666666666667,447.81666666666666,375.65,945.0666666666667
"Dygdon, Angela",USA,Female,F45-49,98.03333333333333,410.98333333333335,413.6,945.8166666666667
"Culpepper, Lucas",USA,Male,M18-24,81.9,470.31666666666666,371.75,946.1666666666666
"Janowski, Jennifer",USA,Female,F35-39,88.43333333333334,385.4166666666667,452.3666666666667,946.1666666666666
"Miller, Marci Lynn",USA,Female,F45-49,120.35,417.1333333333333,386.8333333333333,946.4833333333333
"Shadle, Joshua",USA,Male,M30-34,93.13333333333334,468.8,361.76666666666665,946.5833333333334
"Scarboro, Jordan",USA,Female,F25-29,94.13333333333334,439.45,389.6,946.6166666666667
"Gademann, Anselm",DEU,Male,M40-44,87.28333333333333,415.9166666666667,424.85,946.6666666666666
"De Vona, Scott",USA,Male,M40-44,86.66666666666667,455.25,377.06666666666666,946.7666666666667
"De Vona, Lisa",USA,Female,F40-44,84.5,455.3,377.2,946.8
"Kowoll, Hans",USA,Male,M55-59,85.75,442.48333333333335,391.76666666666665,947.45
"Erskin, Dan",USA,Male,M50-54,131.16666666666666,423.4166666666667,371.15,947.6
"Baskeyfield, Amanda",USA,Female,F35-39,100.18333333333334,439.15,386.45,947.7166666666667
"Goodman, Steven",USA,Male,M45-49,79.98333333333333,365.1333333333333,484.1166666666667,948.15
"Duran, Miguel",BOL,Male,M50-54,106.36666666666666,451.7,358.55,948.3
"Duggan, Charles",USA,Male,M45-49,77.96666666666667,416.3666666666667,424.75,948.4833333333333
"Contreras, Carlos",COL,Male,M30-34,88.56666666666666,423.75,407.68333333333334,948.5
"Gruescu, Georgeta",USA,Female,F45-49,92.28333333333333,449.23333333333335,385.43333333333334,948.5333333333333
"Chidwick, Kevin",GBR,Male,M50-54,75.1,440.96666666666664,404.81666666666666,948.6666666666666
"Cox, Allan",USA,Male,M50-54,77.11666666666666,415.1666666666667,419.18333333333334,948.75
"Lee, David",USA,Male,M50-54,96.33333333333333,393.71666666666664,430.95,948.7833333333333
"Manuel, Kevin",USA,Male,M40-44,79.5,454.3333333333333,395.8833333333333,948.9666666666667
"Hansell, Gary",USA,Male,M65-69,82.9,386.35,450.76666666666665,949.1166666666667
"Joseph, Christine",USA,Female,F45-49,93.65,457.18333333333334,377.06666666666666,949.3166666666667
"Earles, Carol",USA,Female,F45-49,92.83333333333333,442.01666666666665,390.01666666666665,949.4166666666666
"Hestvik, Linda",USA,Female,F60-64,87.86666666666666,458.6166666666667,373.4,949.8833333333333
"Amos, Chris",USA,Male,M45-49,90.15,447.75,383.5,950.0833333333334
"Wallace, Steven",USA,Male,M45-49,86.36666666666666,403.7,434.9,950.2666666666667
"Thompson, Susan",USA,Female,F70-74,86.76666666666667,491.25,354.1666666666667,950.3
"Haag, Susan",USA,Female,F50-54,98.43333333333334,412.5833333333333,416.1666666666667,950.5166666666667
"Ehlers, Mark",USA,Male,M55-59,98.26666666666667,421.6666666666667,401.35,950.5666666666667
"Cauley, Michael",USA,Male,M40-44,111.31666666666666,434.03333333333336,378.85,950.6166666666667
"Talley, Bill",USA,Male,M55-59,83.7,477.8333333333333,357.8833333333333,950.8
"Hasegawa, Naoki",JPN,Male,M40-44,102.58333333333333,455.65,363.3833333333333,950.8666666666667
"Furney, Dave",USA,Male,M50-54,86.93333333333334,414.53333333333336,424.7,951.4333333333333
"Dixon, Angela",BRB,Female,F40-44,105.48333333333333,476.3,350.45,951.4666666666667
"Delgado, Kelly",USA,Female,F40-44,106.15,454.26666666666665,370.05,951.65
"Castanho, Carl",USA,Male,M55-59,88.11666666666666,448.8833333333333,383.8,951.65
"Vasquez, Michael",USA,Male,M50-54,94.08333333333333,444.1333333333333,386.05,952.2666666666667
"Bova, Gianna",USA,Female,F35-39,62.31666666666667,440.23333333333335,419.1,952.2833333333333
"Pani, Emanuele",ITA,Male,M25-29,87.66666666666667,438.95,398.1666666666667,952.3666666666667
"Whitman, Stuart",USA,Male,M45-49,97.53333333333333,438.8666666666667,392.18333333333334,952.9166666666666
"Sia, Bernard Vonn",PHL,Male,M45-49,80.55,464.8666666666667,368.3666666666667,953.6166666666667
"Bolinger, Jason",USA,Male,M40-44,97.56666666666666,439.05,397.8666666666667,953.95
"Giesler, Katie",USA,Female,F35-39,109.05,408.45,419.01666666666665,954.2333333333333
"Daniel, Rupert",USA,Male,M55-59,122.75,444.18333333333334,368.3666666666667,954.2666666666667
"Windus, Charles",USA,Male,M70-74,110.96666666666667,391.3666666666667,430.2,954.8833333333333
"Yong, Rebecca",USA,Female,F40-44,101.63333333333334,401.8333333333333,419.53333333333336,955.7666666666667
